seed,run_dir,tick,total_count,ancestry_count,ancestry_fraction,family_species_count
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1600,228,30,0.13157894736842105,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1700,257,31,0.12062256809338522,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1800,250,36,0.144,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1900,275,39,0.14181818181818182,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2000,265,44,0.1660377358490566,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2100,292,49,0.1678082191780822,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2200,281,50,0.17793594306049823,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2300,280,61,0.21785714285714286,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2400,317,63,0.19873817034700317,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2500,316,70,0.22151898734177214,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2600,337,70,0.20771513353115728,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2700,342,75,0.21929824561403508,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2800,382,75,0.19633507853403143,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,2900,375,77,0.20533333333333334,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3000,376,82,0.21808510638297873,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3100,409,87,0.21271393643031786,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3200,404,93,0.2301980198019802,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3300,427,96,0.22482435597189696,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3400,427,95,0.2224824355971897,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3500,446,96,0.21524663677130046,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3600,450,99,0.22,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3700,451,100,0.22172949002217296,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3800,473,104,0.21987315010570824,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,3900,469,103,0.21961620469083157,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4000,496,100,0.20161290322580644,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4100,487,104,0.2135523613963039,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4200,517,106,0.20502901353965183,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4300,505,107,0.21188118811881188,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4400,508,109,0.21456692913385828,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4500,537,109,0.20297951582867785,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4600,532,108,0.20300751879699247,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4700,557,109,0.19569120287253142,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4800,553,106,0.19168173598553345,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,4900,584,105,0.1797945205479452,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5000,577,102,0.17677642980935876,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5100,574,104,0.18118466898954705,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5200,598,104,0.17391304347826086,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5300,591,103,0.17428087986463622,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5400,611,104,0.1702127659574468,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5500,607,105,0.17298187808896212,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5600,635,101,0.15905511811023623,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5700,629,102,0.16216216216216217,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5800,624,99,0.15865384615384615,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,5900,637,101,0.15855572998430142,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6000,628,100,0.1592356687898089,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6100,664,103,0.15512048192771086,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6200,652,98,0.15030674846625766,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6300,677,98,0.1447562776957164,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6400,675,97,0.1437037037037037,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6500,699,100,0.1430615164520744,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6600,701,96,0.1369472182596291,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6700,692,92,0.1329479768786127,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6800,721,95,0.1317614424410541,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,6900,703,96,0.13655761024182078,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7000,750,96,0.128,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7100,736,91,0.12364130434782608,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7200,768,90,0.1171875,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7300,765,83,0.1084967320261438,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7400,771,82,0.10635538261997406,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7500,813,82,0.1008610086100861,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7600,809,75,0.09270704573547589,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7700,828,70,0.08454106280193237,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7800,830,70,0.08433734939759036,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,7900,852,71,0.08333333333333333,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8000,833,69,0.08283313325330131,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8100,834,68,0.0815347721822542,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8200,865,66,0.07630057803468208,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8300,838,59,0.07040572792362769,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8400,875,62,0.07085714285714285,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8500,853,60,0.07033997655334115,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8600,893,62,0.06942889137737962,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8700,875,60,0.06857142857142857,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8800,859,61,0.0710128055878929,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,8900,884,59,0.0667420814479638,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9000,879,54,0.06143344709897611,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9100,905,54,0.05966850828729282,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9200,890,52,0.058426966292134834,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9300,904,50,0.05530973451327434,37
